sample_index,text,status,failure_case,error,speaker_similarity,mcd,stoi,log_f0_rmse,pesq,lsd,wer,ref_dur_sec,gen_dur_sec,dur_ratio,latency_sec,preprocessing_sec,synthesis_sec,asr_sec,metric_sec,backend_runtime_sec,total_wall_sec,peak_cpu_mem_mb,peak_gpu_mem_mb,output_samples,clipped,backend_load_sec
0,"Să fi fost oare din cauza ei, atât de stranie, îndărătnică și totodată rafinată, sofisticată, dar și animalică?",ok,,,0.8395323157310486,6.131002219915216,0.12653743814154478,0.32948090875617847,-0.004000809043645859,1.8788261,0.16666666666666666,7.456,6.528,0.8755364806866952,4.380141330184415,0.06098100496456027,4.31873171008192,13.808271720074117,19.699155966052786,24.087228471878916,24.087229659082368,8784.96875,877.1259765625,104448,False,6.292690522968769e-05
1,"Ne așteaptă."" Când pătrunseră în sală, toți membrii personalului erau aliniați pe două rânduri și se înclinară în fața lor.",ok,,,0.8340591192245483,6.218488558780765,0.22499496010829095,0.38447428000361145,0.7105076313018799,1.6587439,0.05,7.104,6.368,0.8963963963963965,4.222056853119284,0.00428378488868475,4.217454871162772,19.64406516496092,28.822671034839004,33.05355428881012,33.053556663915515,8787.5546875,874.828125,101888,False,6.292690522968769e-05
2,Nu corespunde deloc cu portretele obișnuite ale hoților și ale altor spărgători care fac acrobație la înălțime.,ok,,,0.9033956527709961,6.180535598698314,0.20032524630929072,0.31957066492213315,0.3809031546115875,1.7721367,0.0,7.008,6.112,0.8721461187214612,4.262319443048909,0.006963524967432022,4.254949860973284,22.121937771094963,32.971797877922654,37.25653120293282,37.256533578038216,8784.69140625,872.5986328125,97792,False,6.292690522968769e-05
3,"Nu se gândea la cât de jenantă putea fi situația pentru Odet. Aceasta, frecându-și mâini, mâinile încurcată, nu întrăsnea să-i vorbească despre ce o să căia.",ok,,,0.8355972170829773,6.3217249864215805,0.123685144646381,0.25271259940673957,0.6712724566459656,1.6761981,0.19230769230769232,7.136,6.4,0.8968609865470852,4.197808590019122,0.0057073598727583885,4.191436341963708,24.749503005994484,35.57050930708647,39.80270096799359,39.80270334216766,8785.640625,873.865234375,102400,False,6.292690522968769e-05
4,"Iartă-mă, am spus psihiatrul tău când de fapt ar fi trebuit să spun psihiatrul nostru, din moment ce ne-am dus la el an la rând.",ok,,,0.8338384628295898,6.479244908746349,0.09286088868419815,0.3113701879996232,1.2491148710250854,1.8111223,0.0,7.168,6.56,0.9151785714285714,4.565870940918103,0.005156452069059014,4.560341676929966,23.547525031957775,34.449335525976494,39.03936093393713,39.039363307878375,8786.41796875,875.2900390625,104960,True,6.292690522968769e-05
5,"Odil făcea eforturi să susțină conversația, deși mintea ei nu se putea împiedica să-i arasnă în afara frazelor pe care le schimbau între ei.",ok,,,0.897386372089386,5.43391087779975,0.16159745904290096,0.3223987356731042,1.1841681003570557,1.7068218,0.0,7.552,7.2,0.9533898305084747,4.6612160198856145,0.006813924992457032,4.65396160678938,26.34540513996035,38.15211171586998,42.84694262291305,42.84694380988367,8787.2265625,878.70947265625,115200,False,6.292690522968769e-05
6,"Am pretextat că îmi mai trebuie niște zahăr ca să mă agit, să mă scol de pe scaun, să fac câțiva pași preț de câteva secunde, apoi să mă așez la loc.",ok,,,0.9142473340034485,6.6090736014030185,0.1819232727380736,0.3284554745731678,0.09025289863348007,1.9209056,0.1875,7.584,7.317375,0.9648437500000001,4.458904552971944,0.005653931060805917,4.452908678911626,22.524030565051362,32.69767365301959,37.1836142539978,37.1836166291032,8789.29296875,878.857421875,117078,False,6.292690522968769e-05
7,"După o oră, constatând că ipotezele ei nu aujungeau nicăieri, ridică receptorul și hotărâsă chemea a doua zi un lăcătuș.",ok,,,0.841270387172699,6.012562243082718,0.20971918935523043,0.4565438667005344,1.262082815170288,1.7636867,0.05,7.456,6.592,0.8841201716738196,4.609089911915362,0.005472273798659444,4.603303002892062,25.95434712781571,36.93699031206779,41.578493560897186,41.57849593600258,8790.33203125,877.193359375,105472,False,6.292690522968769e-05
8,"Cel care era metr de hotel, i se adresă tinerei femei cu o curtoazie excesivă, numind-o Prințesă.",ok,,,0.8681780099868774,6.086018557683306,0.23932596108826112,0.41236558861689443,0.7722394466400146,1.87952,0.11764705882352941,7.072,6.144,0.8687782805429864,4.442974525038153,0.008605563081800938,4.434035330079496,21.342522860970348,31.651704752119258,36.140728776110336,36.14073115005158,8790.59765625,873.34130859375,98304,False,6.292690522968769e-05
9,"De fiecare dată când se gândea să se refugieze la cineva acasă, se lăsa păgubași la ideea că va fi nevoit să dă explicații.",ok,,,0.8883795142173767,4.7889598103063795,0.13075771649873724,0.33994558413323445,0.7957499027252197,1.771821,0.041666666666666664,7.072,6.432,0.909502262443439,4.219480407889932,0.0026856770273298025,4.216418356867507,26.6089623789303,36.671343420865014,40.90024150698446,40.9002438809257,8790.94140625,873.29443359375,102912,False,6.292690522968769e-05
10,"Ea închise ușa și, desprinzându-și eșarfa care îi înconjura gâtul, îi dădu de înțeles că îi se dăruia.",ok,,,0.8551851511001587,6.792595500849322,0.21257969315981998,0.3478798902846738,1.2691912651062012,1.8618385,0.0,6.944,5.952,0.8571428571428571,4.245276913046837,0.007951359963044524,4.236989547032863,26.814527053153142,35.83178811403923,40.11890910286456,40.11891266494058,8791.13671875,872.2490234375,95232,False,6.292690522968769e-05
11,"""- Da."" ""- Dar mai repede, vă rog, când mi se lasă albușurile."" Apucă ceanta de voia și-l trase pe Baltazar înăuntru.",ok,,,0.8461965918540955,5.719385280523906,0.2544770391802255,0.42724665725757915,0.4369993805885315,1.9499705,0.18181818181818182,7.68,6.752,0.8791666666666667,4.867995303822681,0.007278159959241748,4.860296838916838,24.424455410102382,35.28701845812611,40.17491887509823,40.174921249970794,8791.5859375,879.39990234375,108032,False,6.292690522968769e-05
12,"Prințul Leocadio îi permisese să capete un rol într-un serial franco-germano-italian, cel al unui miliardar inteligent.",ok,,,0.8487862348556519,6.461287942197141,0.06600953363544643,0.3974296136201723,0.4372979402542114,1.9023336,0.0625,7.456,7.136,0.9570815450643776,4.408666253788397,0.006064737914130092,4.402244138997048,22.220166806830093,32.238650928018615,36.67268625902943,36.672688632970676,8798.7421875,877.9404296875,114176,False,6.292690522968769e-05
13,"Atunci când fixa butonul de reglare la 20 de grade, îl descoperea după ce suferise câteva ore bune pus la 30 de grade.",ok,,,0.8338289260864258,6.205550064911224,0.26253123290886277,0.3811978975905372,0.6606453657150269,1.7012979,0.17391304347826086,7.552,6.8266875,0.903957560911017,4.843146265018731,0.005581504898145795,4.83721687993966,23.403166949981824,34.853134473087266,39.740119480062276,39.74012185516767,8799.171875,878.626953125,109227,False,6.292690522968769e-05
14,"Odile nu simți nevoia să-l chime din nou pe meșter, căci pricepuse cine era la originea acestor disfuncționalități.",ok,,,0.8756824135780334,6.083015803322068,0.14833990254985055,0.30626204144586555,1.2294682264328003,1.7914575,0.0,6.848,5.952,0.8691588785046729,4.043719382956624,0.007362457923591137,4.035928308963776,21.690561367897317,31.39610005891882,35.48136787884869,35.48137025395408,8799.4296875,872.1279296875,95232,False,6.292690522968769e-05
15,"Cu toate astea, niciuna din acele tare nu justifica o suspendare imediată a relației lor.",ok,,,0.8438867926597595,6.815280357448873,0.1266860631216655,0.493373566390795,1.3890413045883179,2.082931,0.0,7.072,5.408,0.7647058823529412,3.932597439037636,0.005784534150734544,3.92646502610296,20.1816480839625,30.227343974867836,34.20863503194414,34.208637406816706,8799.89453125,867.99169921875,86528,False,6.292690522968769e-05
16,"În timp ce stătea la băut împreună cu regii în tabără și le-a spus slujitorilor săi, Pregătiți-vă!",ok,,,0.7547911405563354,6.215588742881105,0.15490415255837417,0.23016991972545148,2.8771963119506836,2.8697987,0.0,7.392,6.272,0.8484848484848485,4.413358470890671,0.005044845165684819,4.408074978040531,24.962629605084658,34.25772758410312,38.69030015915632,38.69030253402889,8800.15234375,876.98681640625,100352,True,6.292690522968769e-05
17,"Domnul i-a răspuns, să iei o juncană cu tine și să zici, am venit să aduc domnului o jertfă.",ok,,,0.8032214045524597,5.449613672580585,0.2742380586709584,0.1749950317980719,1.2918671369552612,3.1041389,0.0,7.04,5.696,0.8090909090909091,4.473225787049159,0.007019327953457832,4.4658051510341465,24.779908617027104,32.71262653102167,37.19842821685597,37.19843059196137,8800.35546875,873.1728515625,91136,False,6.292690522968769e-05
18,"pentru că i-ai pedepsit, ascultă din ceruri și iartă păcatul slujitorilor tăi și al poporului tău, Israel, 57.",ok,,,0.7882914543151855,7.432193957711294,0.24679196824940974,0.22637521540548078,0.7823463678359985,2.5087054,0.2777777777777778,7.36,6.8266875,0.9275390625,4.499789288034663,0.00594007084146142,4.49345503305085,22.355032411171123,30.897573431022465,35.43264101585373,35.43264457792975,8800.91015625,876.94970703125,109227,True,6.292690522968769e-05
19,"La porunca regelui, ei au adus pietre mari, pietre scumpe, ca să facă temelie a casei din pietre cioplite.",ok,,,0.7913092374801636,5.171933107067626,0.17767004931442998,0.24190267376702795,2.1938140392303467,2.7336397,0.05263157894736842,7.552,6.528,0.864406779661017,4.436469300184399,0.005009226035326719,4.431200054008514,23.224657320883125,32.78743366501294,37.27188420202583,37.27188657713123,8801.2265625,878.591796875,104448,True,6.292690522968769e-05
