sample_index,text,status,failure_case,error,speaker_similarity,mcd,stoi,log_f0_rmse,pesq,lsd,wer,ref_dur_sec,gen_dur_sec,dur_ratio,latency_sec,preprocessing_sec,synthesis_sec,asr_sec,metric_sec,backend_runtime_sec,total_wall_sec,peak_cpu_mem_mb,peak_gpu_mem_mb,output_samples,clipped,backend_load_sec
0,"Vechiul zid din piatră mai degrabă decât burlanul spart, farmecul pietrelor din caldărâm mai degrabă decât faptul că erau alunecoase, chiciul naiv al vitrinelor mai curând decât ridicolul lor.",ok,,,0.373621044158936,7.06362121609061,0.106333257484094,0.334349975075286,1.47885823249817,1.8210876,0.250344827586207,13.248,11.68,0.881642512077295,8.79514065210242,0.00927876296918839,8.78554844099563,20.1164711549645,31.1899108650396,40.023574708961,40.0235770840663,14274.56640625,5890.568359375,186880,False,7.71749764680862E-05
1,În loc de răspuns Un rictus dureros schimonosii fața Olga-i Și noi Continua Tatiana Ne-e dor de bărbații noștri Dar de ce să ne facem griji Pentru ei mai mult decât pentru noi?,ok,,,0.493856945037842,6.91737947340283,0.221125212120423,0.279265876359326,1.1960506439209,2.2541008,0.133030303030303,12.992,10.304,0.793103448275862,9.41718821704853,0.0149849350564182,9.40183640504256,19.8136106660822,33.8145494010532,43.2530817410443,43.2530829290627,14258.765625,5881.1787109375,164864,False,7.71749764680862E-05
2,"În camera lui de hotel, gol, cu un prosop în jurul șalelor, Baltazar Balsan asista cu gura găscată la demolarea sa în direcție.",ok,,,0.469468532800674,7.04677031797881,0.191258801650503,0.411054148991358,0.534159600734711,2.0683348,0.143913043478261,9.632,10.784,1.11960132890365,9.96330902306363,0.00747287692502141,9.9554538349621,21.5389702429529,34.3225352619775,44.3095499519259,44.3095511390129,14259.88671875,5794.49169921875,172544,False,7.71749764680862E-05
3,"Neavând habar de această agitație, deoarece nu citea ziarele și nici nu se uita la emisiunile culturale, Odetă nu și imagina că scritorul ei trecea prin momente atât de grele.",ok,,,0.540995482206345,6.98064047768902,0.196788756651638,0.311630935640306,0.368705064058304,1.606408,0.1,10.24,10.72,1.046875,10.1682610489661,0.00668213504832238,10.1612464699429,22.7693674730836,37.1587129739346,47.3711535210023,47.3711547079729,14276.53515625,5803.2568359375,171520,False,7.71749764680862E-05
4,"Antoan însă le atribuia oamenilor nobile intenții, scopuri înalte, idealuri, de parcă el n-ar fi aruncat niciodată o privire, lucidă minții omenești ca să descopere în ce hal duhnea și viermuia.",ok,,,0.376273036003113,8.01537657477782,0.15427515951782,0.418276239678523,0.958397626876831,1.8581513,0.155806451612903,13.888,13.152,0.947004608294931,13.509558476042,0.00757735897786915,13.5016178019578,24.6017302450491,43.3796397959814,56.9018169139745,56.9018192890799,14306.80078125,5906.6884765625,210432,False,7.71749764680862E-05
5,"Un lent moment de plăcere, urmat de un somn adânc, îi convenea mai mult decât o noapte agitată alături de un armăsar, în care răgazurile și plăcerile scurte se succedau.",ok,,,0.678879992485046,6.23057312211031,0.151375123659659,0.289856765694311,1.70061981678009,1.7211618,0.0333333333333333,11.264,10.656,0.946022727272727,10.6081895870157,0.00934525206685066,10.5983967230422,22.5738402480492,37.8563548539532,48.5099290499929,48.5099314239342,14308.74609375,5843.21826171875,170496,False,7.71749764680862E-05
6,"Era ea conștientă, instalându-se cu soțul ei la Cannes, că lăsa în urma ei, lovită, lividă, o femeie care dorise vreme de 25 de ani să ia locul și încă mai spera asta cu câteva minute mai înainte?",ok,,,0.691359486579895,7.38359832080831,0.22346032033375,0.227870547667087,0.497285157442093,1.756051,0.126842105263158,12.832,13.536,1.05486284289277,15.1281155128963,0.00732327695004642,15.1204514799174,24.6303394669667,43.9416668829508,59.08118405391,59.0811864288989,14316.94140625,5876.197265625,216576,False,7.71749764680862E-05
7,"Pe deasupra chipurilor anonime, remarcase o femeie frumoasă, o metisă îmbrăcată în mătase roșiatică și castaniu aurie și care, stând deoparte, se plimba în sus și în jos.",ok,,,0.66199471950531,7.58081266516941,0.174624617327537,0.290102663329196,0.60888683795929,1.7259753,0.25,11.84,10.784,0.910810810810811,10.8786165550118,0.0084915820043534,10.8697331630392,22.7907863960136,38.6626680860063,49.5797318459954,49.5797342209844,14241.9453125,5846.73046875,172544,False,7.71749764680862E-05
8,"De fiecare dată se înscria fără chef la câteva excursii, pentru că Antoan i-ar fi reproșat că nu le face, dar nu era cupleșită de admirație în fața a ceea ce descoperea.",ok,,,0.398549873828888,6.47587813849398,0.197306251227426,0.2531182157428,0.828387916088104,1.7549778,0.1875,10.048,9.728,0.968152866242038,10.080124079017,0.00863049598410726,10.0711468900554,22.6208170279861,37.6247716499493,47.7269724169746,47.7269747919636,14282.5078125,5806.27294921875,155648,False,7.71749764680862E-05
9,"Mergând pe plașa pe care vântul nu avusese timp să o usuce între doua verse, pentru că picioarele ei se tot afundau într-un nisip la fel de dens ca un ciment gata să facă priză, ea nu se putu împiedica să nu bombăne.",ok,,,0.454322922229767,7.54034714797301,0.210391728731497,0.271936870481134,0.783818185329437,1.8169593,0.0697674418604651,12.704,13.632,1.07304785894207,14.9109841460595,0.0078706230269745,14.9028321320657,26.0718187610619,45.6895151430508,60.6351138830651,60.635116258054,14285.421875,5861.30322265625,218112,False,7.71749764680862E-05
10,"Dacă cineva posedă în asemenea grad simțul clișelor, domnule Balsan, nu trebuie să-și numească producția roman, ci dicționar.",ok,,,0.587883172035217,6.373917385979,0.244725551160474,0.359185395929931,1.00427448749542,1.7758869,0.111111111111111,9.6,9.536,0.993333333333333,8.92966075195,0.00813776697032154,8.92120478895959,20.6575898589799,32.5099541250384,41.4901583120227,41.4901606859639,14302.3828125,5797.705078125,152576,False,7.71749764680862E-05
11,"Considerând că găzduirea de locatare devenise adevărata ei meserie, le selecționa în urma expertizei, astfel că știa pe de rost cele șase porunci ale celui care ia chiriaș în gazdă.",ok,,,0.590150430202484,7.24469340339056,0.185960120805476,0.327833986591635,0.378416568040848,1.866293,0.1,11.424,11.712,1.02521008403361,11.89468682406,0.00778513797558844,11.8865502449917,22.6081497060368,39.7664965760196,51.6691822509747,51.6691846260801,14310.65234375,5834.38037109375,187392,False,7.71749764680862E-05
